"id","name","fecha","precio"
"IE0007987708","Vanguard_pean_stk_idx__acc","2025-03-08",34.94
"IE0007472990","Vanguard__govt_bd_idx__acc","2025-03-08",209.04
"IE00B18GC888","Vanguard_global_bd_idx_eur_h_acc","2025-03-08",97.83
"IE00B42W4L06","Vanguard_glb_smallcp_idx__acc","2025-03-09",324.25
"IE0031786696","Vanguard_em_mkts_stk_idx__acc","2025-03-09",211.81
"IE0032126645","Vanguard_us_500_stk_idx__acc","2025-03-09",64.09
"IE0007987708","Vanguard_pean_stk_idx__acc","2025-03-09",34.77
"IE0007472990","Vanguard__govt_bd_idx__acc","2025-03-09",209.95
"IE00B18GC888","Vanguard_global_bd_idx_eur_h_acc","2025-03-09",97.87
"IE00B42W4L06","Vanguard_glb_smallcp_idx__acc","2025-03-10",324.25
"IE0031786696","Vanguard_em_mkts_stk_idx__acc","2025-03-10",211.81
"IE0032126645","Vanguard_us_500_stk_idx__acc","2025-03-10",64.09
"IE0007987708","Vanguard_pean_stk_idx__acc","2025-03-10",34.77
"IE0007472990","Vanguard__govt_bd_idx__acc","2025-03-10",209.95
"IE00B18GC888","Vanguard_global_bd_idx_eur_h_acc","2025-03-10",97.87
"IE00B42W4L06","Vanguard_glb_smallcp_idx__acc","2025-03-11",324.25
"IE0031786696","Vanguard_em_mkts_stk_idx__acc","2025-03-11",211.81
"IE0032126645","Vanguard_us_500_stk_idx__acc","2025-03-11",64.09
"IE0007987708","Vanguard_pean_stk_idx__acc","2025-03-11",34.77
"IE0007472990","Vanguard__govt_bd_idx__acc","2025-03-11",209.95
"IE00B18GC888","Vanguard_global_bd_idx_eur_h_acc","2025-03-11",97.87
"IE00B42W4L06","Vanguard_glb_smallcp_idx__acc","2025-03-12",318.67
"IE0031786696","Vanguard_em_mkts_stk_idx__acc","2025-03-12",209.52
"IE0032126645","Vanguard_us_500_stk_idx__acc","2025-03-12",62.55
"IE0007987708","Vanguard_pean_stk_idx__acc","2025-03-12",34.31
"IE0007472990","Vanguard__govt_bd_idx__acc","2025-03-12",209.98
"IE00B18GC888","Vanguard_global_bd_idx_eur_h_acc","2025-03-12",98.1
"IE00B42W4L06","Vanguard_glb_smallcp_idx__acc","2025-03-13",315.13
"IE0031786696","Vanguard_em_mkts_stk_idx__acc","2025-03-13",207.16
"IE0032126645","Vanguard_us_500_stk_idx__acc","2025-03-13",61.57
"IE0007987708","Vanguard_pean_stk_idx__acc","2025-03-13",33.8
"IE0007472990","Vanguard__govt_bd_idx__acc","2025-03-13",209.29
"IE00B18GC888","Vanguard_global_bd_idx_eur_h_acc","2025-03-13",97.86
"IE00B42W4L06","Vanguard_glb_smallcp_idx__acc","2025-03-14",316.22
"IE0031786696","Vanguard_em_mkts_stk_idx__acc","2025-03-14",207.68
"IE0032126645","Vanguard_us_500_stk_idx__acc","2025-03-14",61.9
"IE0007987708","Vanguard_pean_stk_idx__acc","2025-03-14",34.01
"IE0007472990","Vanguard__govt_bd_idx__acc","2025-03-14",209.32
"IE00B18GC888","Vanguard_global_bd_idx_eur_h_acc","2025-03-14",97.72
"IE00B42W4L06","Vanguard_glb_smallcp_idx__acc","2025-03-15",314.44
"IE0031786696","Vanguard_em_mkts_stk_idx__acc","2025-03-15",207.97
"IE0032126645","Vanguard_us_500_stk_idx__acc","2025-03-15",61.9
"IE0007987708","Vanguard_pean_stk_idx__acc","2025-03-15",33.98
"IE0007472990","Vanguard__govt_bd_idx__acc","2025-03-15",209.54
"IE00B18GC888","Vanguard_global_bd_idx_eur_h_acc","2025-03-15",97.72
"IE00B42W4L06","Vanguard_glb_smallcp_idx__acc","2025-03-16",320.39
"IE0031786696","Vanguard_em_mkts_stk_idx__acc","2025-03-16",210.53
"IE0032126645","Vanguard_us_500_stk_idx__acc","2025-03-16",62.63
"IE0007987708","Vanguard_pean_stk_idx__acc","2025-03-16",34.37
"IE0007472990","Vanguard__govt_bd_idx__acc","2025-03-16",209.31
"IE00B18GC888","Vanguard_global_bd_idx_eur_h_acc","2025-03-16",97.73
"IE00B42W4L06","Vanguard_glb_smallcp_idx__acc","2025-03-17",320.39
"IE0031786696","Vanguard_em_mkts_stk_idx__acc","2025-03-17",210.53
"IE0032126645","Vanguard_us_500_stk_idx__acc","2025-03-17",62.63
"IE0007987708","Vanguard_pean_stk_idx__acc","2025-03-17",34.37
"IE0007472990","Vanguard__govt_bd_idx__acc","2025-03-17",209.31
"IE00B18GC888","Vanguard_global_bd_idx_eur_h_acc","2025-03-17",97.73
"IE00B42W4L06","Vanguard_glb_smallcp_idx__acc","2025-03-18",320.39
"IE0031786696","Vanguard_em_mkts_stk_idx__acc","2025-03-18",211.61
"IE0032126645","Vanguard_us_500_stk_idx__acc","2025-03-18",62.63
"IE0007987708","Vanguard_pean_stk_idx__acc","2025-03-18",34.37
"IE0007472990","Vanguard__govt_bd_idx__acc","2025-03-18",209.31
"IE00B18GC888","Vanguard_global_bd_idx_eur_h_acc","2025-03-18",97.73
"IE00B42W4L06","Vanguard_glb_smallcp_idx__acc","2025-03-19",323.34
"IE0031786696","Vanguard_em_mkts_stk_idx__acc","2025-03-19",211.61
"IE0032126645","Vanguard_us_500_stk_idx__acc","2025-03-19",62.76
"IE0007987708","Vanguard_pean_stk_idx__acc","2025-03-19",34.65
"IE0007472990","Vanguard__govt_bd_idx__acc","2025-03-19",210.44
"IE00B18GC888","Vanguard_global_bd_idx_eur_h_acc","2025-03-19",97.93
"IE00B42W4L06","Vanguard_glb_smallcp_idx__acc","2025-03-20",321.9
"IE0031786696","Vanguard_em_mkts_stk_idx__acc","2025-03-20",214
"IE0032126645","Vanguard_us_500_stk_idx__acc","2025-03-20",62.06
"IE0007987708","Vanguard_pean_stk_idx__acc","2025-03-20",34.84
"IE0007472990","Vanguard__govt_bd_idx__acc","2025-03-20",210.18
"IE00B18GC888","Vanguard_global_bd_idx_eur_h_acc","2025-03-20",97.96
"IE00B42W4L06","Vanguard_glb_smallcp_idx__acc","2025-03-21",326.1
"IE0031786696","Vanguard_em_mkts_stk_idx__acc","2025-03-21",214.58
"IE0032126645","Vanguard_us_500_stk_idx__acc","2025-03-21",63.02
"IE0007987708","Vanguard_pean_stk_idx__acc","2025-03-21",34.91
"IE0007472990","Vanguard__govt_bd_idx__acc","2025-03-21",210.52
"IE00B18GC888","Vanguard_global_bd_idx_eur_h_acc","2025-03-21",98.13
"IE00B42W4L06","Vanguard_glb_smallcp_idx__acc","2025-03-22",325.73
"IE0031786696","Vanguard_em_mkts_stk_idx__acc","2025-03-22",214.61
"IE0032126645","Vanguard_us_500_stk_idx__acc","2025-03-22",63.06
"IE0007987708","Vanguard_pean_stk_idx__acc","2025-03-22",34.84
"IE0007472990","Vanguard__govt_bd_idx__acc","2025-03-22",210.51
"IE00B18GC888","Vanguard_global_bd_idx_eur_h_acc","2025-03-22",98.18
"IE00B42W4L06","Vanguard_glb_smallcp_idx__acc","2025-03-23",325.08
"IE0031786696","Vanguard_em_mkts_stk_idx__acc","2025-03-23",213.63
"IE0032126645","Vanguard_us_500_stk_idx__acc","2025-03-23",63.33
"IE0007987708","Vanguard_pean_stk_idx__acc","2025-03-23",34.58
"IE0007472990","Vanguard__govt_bd_idx__acc","2025-03-23",210.82
"IE00B18GC888","Vanguard_global_bd_idx_eur_h_acc","2025-03-23",98.13
"IE00B42W4L06","Vanguard_glb_smallcp_idx__acc","2025-03-24",325.08
"IE0031786696","Vanguard_em_mkts_stk_idx__acc","2025-03-24",213.63
"IE0032126645","Vanguard_us_500_stk_idx__acc","2025-03-24",63.33
"IE0007987708","Vanguard_pean_stk_idx__acc","2025-03-24",34.58
"IE0007472990","Vanguard__govt_bd_idx__acc","2025-03-24",210.82
"IE00B18GC888","Vanguard_global_bd_idx_eur_h_acc","2025-03-24",98.13
"IE00B42W4L06","Vanguard_glb_smallcp_idx__acc","2025-03-25",325.08
"IE0031786696","Vanguard_em_mkts_stk_idx__acc","2025-03-25",213.63
"IE0032126645","Vanguard_us_500_stk_idx__acc","2025-03-25",63.33
"IE0007987708","Vanguard_pean_stk_idx__acc","2025-03-25",34.58
"IE0007472990","Vanguard__govt_bd_idx__acc","2025-03-25",210.82
"IE00B18GC888","Vanguard_global_bd_idx_eur_h_acc","2025-03-25",98.13
"IE00B42W4L06","Vanguard_glb_smallcp_idx__acc","2025-03-26",330.02
"IE0031786696","Vanguard_em_mkts_stk_idx__acc","2025-03-26",214.77
"IE0032126645","Vanguard_us_500_stk_idx__acc","2025-03-26",64.54
"IE0007987708","Vanguard_pean_stk_idx__acc","2025-03-26",34.53
"IE0007472990","Vanguard__govt_bd_idx__acc","2025-03-26",210.68
"IE00B18GC888","Vanguard_global_bd_idx_eur_h_acc","2025-03-26",97.89
"IE00B42W4L06","Vanguard_glb_smallcp_idx__acc","2025-03-27",329.7
"IE0031786696","Vanguard_em_mkts_stk_idx__acc","2025-03-27",213.39
"IE0032126645","Vanguard_us_500_stk_idx__acc","2025-03-27",64.61
"IE0007987708","Vanguard_pean_stk_idx__acc","2025-03-27",34.53
"IE0007472990","Vanguard__govt_bd_idx__acc","2025-03-27",210.55
"IE00B18GC888","Vanguard_global_bd_idx_eur_h_acc","2025-03-27",97.9
"IE00B42W4L06","Vanguard_glb_smallcp_idx__acc","2025-03-28",328.1
"IE0031786696","Vanguard_em_mkts_stk_idx__acc","2025-03-28",214.13
"IE0032126645","Vanguard_us_500_stk_idx__acc","2025-03-28",63.99
"IE0007987708","Vanguard_pean_stk_idx__acc","2025-03-28",34.52
"IE0007472990","Vanguard__govt_bd_idx__acc","2025-03-28",210.54
"IE00B18GC888","Vanguard_global_bd_idx_eur_h_acc","2025-03-28",97.8
"IE00B42W4L06","Vanguard_glb_smallcp_idx__acc","2025-03-29",326.23
"IE0031786696","Vanguard_em_mkts_stk_idx__acc","2025-03-29",213.73
"IE0032126645","Vanguard_us_500_stk_idx__acc","2025-03-29",63.69
"IE0007987708","Vanguard_pean_stk_idx__acc","2025-03-29",34.41
"IE0007472990","Vanguard__govt_bd_idx__acc","2025-03-29",210.84
"IE00B18GC888","Vanguard_global_bd_idx_eur_h_acc","2025-03-29",97.78
"IE00B42W4L06","Vanguard_glb_smallcp_idx__acc","2025-03-30",320.83
"IE0031786696","Vanguard_em_mkts_stk_idx__acc","2025-03-30",211.35
"IE0032126645","Vanguard_us_500_stk_idx__acc","2025-03-30",62.29
"IE0007987708","Vanguard_pean_stk_idx__acc","2025-03-30",34.16
"IE0007472990","Vanguard__govt_bd_idx__acc","2025-03-30",211.42
"IE00B18GC888","Vanguard_global_bd_idx_eur_h_acc","2025-03-30",98.16
"IE00B42W4L06","Vanguard_glb_smallcp_idx__acc","2025-03-31",320.83
"IE0031786696","Vanguard_em_mkts_stk_idx__acc","2025-03-31",211.35
"IE0032126645","Vanguard_us_500_stk_idx__acc","2025-03-31",62.29
"IE0007987708","Vanguard_pean_stk_idx__acc","2025-03-31",34.16
"IE0007472990","Vanguard__govt_bd_idx__acc","2025-03-31",211.42
"IE00B18GC888","Vanguard_global_bd_idx_eur_h_acc","2025-03-31",98.16
"IE00B42W4L06","Vanguard_glb_smallcp_idx__acc","2025-04-01",320.83
"IE0031786696","Vanguard_em_mkts_stk_idx__acc","2025-04-01",211.35
"IE0032126645","Vanguard_us_500_stk_idx__acc","2025-04-01",62.29
"IE0007987708","Vanguard_pean_stk_idx__acc","2025-04-01",34.16
"IE0007472990","Vanguard__govt_bd_idx__acc","2025-04-01",211.42
"IE00B18GC888","Vanguard_global_bd_idx_eur_h_acc","2025-04-01",98.16
"IE00B42W4L06","Vanguard_glb_smallcp_idx__acc","2025-04-02",318.46
"IE0031786696","Vanguard_em_mkts_stk_idx__acc","2025-04-02",208.25
"IE0032126645","Vanguard_us_500_stk_idx__acc","2025-04-02",62.76
"IE0007987708","Vanguard_pean_stk_idx__acc","2025-04-02",33.66
"IE0007472990","Vanguard__govt_bd_idx__acc","2025-04-02",211.34
"IE00B18GC888","Vanguard_global_bd_idx_eur_h_acc","2025-04-02",98.3
"IE00B42W4L06","Vanguard_glb_smallcp_idx__acc","2025-04-03",321.34
"IE0031786696","Vanguard_em_mkts_stk_idx__acc","2025-04-03",209.85
"IE0032126645","Vanguard_us_500_stk_idx__acc","2025-04-03",62.95
"IE0007987708","Vanguard_pean_stk_idx__acc","2025-04-03",34.01
"IE0007472990","Vanguard__govt_bd_idx__acc","2025-04-03",212.07
"IE00B18GC888","Vanguard_global_bd_idx_eur_h_acc","2025-04-03",98.54
"IE00B42W4L06","Vanguard_glb_smallcp_idx__acc","2025-04-04",321.34
"IE0031786696","Vanguard_em_mkts_stk_idx__acc","2025-04-04",209.24
"IE0032126645","Vanguard_us_500_stk_idx__acc","2025-04-04",63.1
"IE0007987708","Vanguard_pean_stk_idx__acc","2025-04-04",33.92
"IE0007472990","Vanguard__govt_bd_idx__acc","2025-04-04",211.82
"IE00B18GC888","Vanguard_global_bd_idx_eur_h_acc","2025-04-04",98.51
"IE00B42W4L06","Vanguard_glb_smallcp_idx__acc","2025-04-05",321.34
"IE0031786696","Vanguard_em_mkts_stk_idx__acc","2025-04-05",201.8
"IE0032126645","Vanguard_us_500_stk_idx__acc","2025-04-05",55.77
"IE0007987708","Vanguard_pean_stk_idx__acc","2025-04-05",32.95
"IE0007472990","Vanguard__govt_bd_idx__acc","2025-04-05",211.82
"IE00B18GC888","Vanguard_global_bd_idx_eur_h_acc","2025-04-05",98.96
"IE00B42W4L06","Vanguard_glb_smallcp_idx__acc","2025-04-06",288.73
"IE0031786696","Vanguard_em_mkts_stk_idx__acc","2025-04-06",201.8
"IE0032126645","Vanguard_us_500_stk_idx__acc","2025-04-06",55.77
"IE0007987708","Vanguard_pean_stk_idx__acc","2025-04-06",31.31
"IE0007472990","Vanguard__govt_bd_idx__acc","2025-04-06",213.16
"IE00B18GC888","Vanguard_global_bd_idx_eur_h_acc","2025-04-06",99.16
"IE00B42W4L06","Vanguard_glb_smallcp_idx__acc","2025-04-07",288.73
"IE0031786696","Vanguard_em_mkts_stk_idx__acc","2025-04-07",201.8
"IE0032126645","Vanguard_us_500_stk_idx__acc","2025-04-07",55.77
"IE0007987708","Vanguard_pean_stk_idx__acc","2025-04-07",31.31
"IE0007472990","Vanguard__govt_bd_idx__acc","2025-04-07",213.16
"IE00B18GC888","Vanguard_global_bd_idx_eur_h_acc","2025-04-07",99.16
"IE00B42W4L06","Vanguard_glb_smallcp_idx__acc","2025-04-08",288.73
"IE0031786696","Vanguard_em_mkts_stk_idx__acc","2025-04-08",201.8
"IE0032126645","Vanguard_us_500_stk_idx__acc","2025-04-08",55.77
"IE0007987708","Vanguard_pean_stk_idx__acc","2025-04-08",31.31
"IE0007472990","Vanguard__govt_bd_idx__acc","2025-04-08",213.16
"IE00B18GC888","Vanguard_global_bd_idx_eur_h_acc","2025-04-08",98.51
"IE00B42W4L06","Vanguard_glb_smallcp_idx__acc","2025-04-09",282.47
"IE0031786696","Vanguard_em_mkts_stk_idx__acc","2025-04-09",201.8
"IE0032126645","Vanguard_us_500_stk_idx__acc","2025-04-09",55.98
"IE0007987708","Vanguard_pean_stk_idx__acc","2025-04-09",29.91
"IE0007472990","Vanguard__govt_bd_idx__acc","2025-04-09",212.6
"IE00B18GC888","Vanguard_global_bd_idx_eur_h_acc","2025-04-09",98.09
"IE00B42W4L06","Vanguard_glb_smallcp_idx__acc","2025-04-10",281.82
"IE0031786696","Vanguard_em_mkts_stk_idx__acc","2025-04-10",187.64
"IE0032126645","Vanguard_us_500_stk_idx__acc","2025-04-10",55.15
"IE0007987708","Vanguard_pean_stk_idx__acc","2025-04-10",30.77
"IE0007472990","Vanguard__govt_bd_idx__acc","2025-04-10",212.3
"IE00B18GC888","Vanguard_global_bd_idx_eur_h_acc","2025-04-10",98.09
"IE00B42W4L06","Vanguard_glb_smallcp_idx__acc","2025-04-11",292.97
"IE0031786696","Vanguard_em_mkts_stk_idx__acc","2025-04-11",184.82
"IE0032126645","Vanguard_us_500_stk_idx__acc","2025-04-11",59.7
"IE0007987708","Vanguard_pean_stk_idx__acc","2025-04-11",29.67
"IE0007472990","Vanguard__govt_bd_idx__acc","2025-04-11",212.78
"IE00B18GC888","Vanguard_global_bd_idx_eur_h_acc","2025-04-11",97.94
"IE00B42W4L06","Vanguard_glb_smallcp_idx__acc","2025-04-12",287.4
"IE0031786696","Vanguard_em_mkts_stk_idx__acc","2025-04-12",188.36
"IE0032126645","Vanguard_us_500_stk_idx__acc","2025-04-12",56.91
"IE0007987708","Vanguard_pean_stk_idx__acc","2025-04-12",30.75
"IE0007472990","Vanguard__govt_bd_idx__acc","2025-04-12",212.98
"IE00B18GC888","Vanguard_global_bd_idx_eur_h_acc","2025-04-12",97.87
"IE00B42W4L06","Vanguard_glb_smallcp_idx__acc","2025-04-13",286.75
"IE0031786696","Vanguard_em_mkts_stk_idx__acc","2025-04-13",188.85
"IE0032126645","Vanguard_us_500_stk_idx__acc","2025-04-13",57.13
"IE0007987708","Vanguard_pean_stk_idx__acc","2025-04-13",30.79
"IE0007472990","Vanguard__govt_bd_idx__acc","2025-04-13",213.48
"IE00B18GC888","Vanguard_global_bd_idx_eur_h_acc","2025-04-13",97.61
"IE00B42W4L06","Vanguard_glb_smallcp_idx__acc","2025-04-14",286.75
"IE0031786696","Vanguard_em_mkts_stk_idx__acc","2025-04-14",188.85
"IE0032126645","Vanguard_us_500_stk_idx__acc","2025-04-14",57.13
"IE0007987708","Vanguard_pean_stk_idx__acc","2025-04-14",30.79
"IE0007472990","Vanguard__govt_bd_idx__acc","2025-04-14",213.48
"IE00B18GC888","Vanguard_global_bd_idx_eur_h_acc","2025-04-14",97.61
"IE00B42W4L06","Vanguard_glb_smallcp_idx__acc","2025-04-15",286.75
"IE0031786696","Vanguard_em_mkts_stk_idx__acc","2025-04-15",188.85
"IE0032126645","Vanguard_us_500_stk_idx__acc","2025-04-15",57.13
"IE0007987708","Vanguard_pean_stk_idx__acc","2025-04-15",30.79
"IE0007472990","Vanguard__govt_bd_idx__acc","2025-04-15",213.48
"IE00B18GC888","Vanguard_global_bd_idx_eur_h_acc","2025-04-15",97.61
"IE00B42W4L06","Vanguard_glb_smallcp_idx__acc","2025-04-16",290.7
"IE0031786696","Vanguard_em_mkts_stk_idx__acc","2025-04-16",191.08
"IE0032126645","Vanguard_us_500_stk_idx__acc","2025-04-16",57.44
"IE0007987708","Vanguard_pean_stk_idx__acc","2025-04-16",31.54
"IE0007472990","Vanguard__govt_bd_idx__acc","2025-04-16",214.14
"IE00B18GC888","Vanguard_global_bd_idx_eur_h_acc","2025-04-16",98.01
"IE00B42W4L06","Vanguard_glb_smallcp_idx__acc","2025-04-17",292.91
"IE0031786696","Vanguard_em_mkts_stk_idx__acc","2025-04-17",193.39
"IE0032126645","Vanguard_us_500_stk_idx__acc","2025-04-17",57.54
"IE0007987708","Vanguard_pean_stk_idx__acc","2025-04-17",32.12
"IE0007472990","Vanguard__govt_bd_idx__acc","2025-04-17",213.76
"IE00B18GC888","Vanguard_global_bd_idx_eur_h_acc","2025-04-17",98.08
"IE00B42W4L06","Vanguard_glb_smallcp_idx__acc","2025-04-18",289.71
"IE0031786696","Vanguard_em_mkts_stk_idx__acc","2025-04-18",190.34
"IE0032126645","Vanguard_us_500_stk_idx__acc","2025-04-18",55.96
"IE0007987708","Vanguard_pean_stk_idx__acc","2025-04-18",32
"IE0007472990","Vanguard__govt_bd_idx__acc","2025-04-18",214.14
"IE00B18GC888","Vanguard_global_bd_idx_eur_h_acc","2025-04-18",98.34
"IE00B42W4L06","Vanguard_glb_smallcp_idx__acc","2025-04-19",292.74
"IE0031786696","Vanguard_em_mkts_stk_idx__acc","2025-04-19",192.36
"IE0032126645","Vanguard_us_500_stk_idx__acc","2025-04-19",56.24
"IE0007987708","Vanguard_pean_stk_idx__acc","2025-04-19",31.96
"IE0007472990","Vanguard__govt_bd_idx__acc","2025-04-19",214.75
"IE00B18GC888","Vanguard_global_bd_idx_eur_h_acc","2025-04-19",98.34
"IE00B42W4L06","Vanguard_glb_smallcp_idx__acc","2025-04-20",292.74
"IE0031786696","Vanguard_em_mkts_stk_idx__acc","2025-04-20",192.36
"IE0032126645","Vanguard_us_500_stk_idx__acc","2025-04-20",56.24
"IE0007987708","Vanguard_pean_stk_idx__acc","2025-04-20",31.96
"IE0007472990","Vanguard__govt_bd_idx__acc","2025-04-20",214.75
"IE00B18GC888","Vanguard_global_bd_idx_eur_h_acc","2025-04-20",98.34
"IE00B42W4L06","Vanguard_glb_smallcp_idx__acc","2025-04-21",292.74
"IE0031786696","Vanguard_em_mkts_stk_idx__acc","2025-04-21",192.36
"IE0032126645","Vanguard_us_500_stk_idx__acc","2025-04-21",56.24
"IE0007987708","Vanguard_pean_stk_idx__acc","2025-04-21",31.96
"IE0007472990","Vanguard__govt_bd_idx__acc","2025-04-21",214.75
"IE00B18GC888","Vanguard_global_bd_idx_eur_h_acc","2025-04-21",98.34
